# Characteristic  Pathlengths (in Angstroem) for Electron Transport in V
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   35995.0     115.4     436.6   16614.7   78129.3
   36495.0     116.7     442.0   16969.8   79817.9
   36995.0     118.1     447.4   17324.9   81506.4
   37495.0     119.4     452.9   17680.0   83195.0
   37995.0     120.8     458.3   18035.2   84883.6
   38495.0     122.1     463.7   18390.3   86572.2
   38995.0     123.5     469.2   18745.4   88260.7
   39495.0     124.8     474.6   19100.5   89949.3
   39995.0     126.2     480.0   19455.6   91637.9
   40495.0     127.5     485.5   19810.7   93326.5
   40995.0     128.9     490.9   20165.8   95015.1
   41495.0     130.2     496.3   20520.9   96703.6
   41995.0     131.6     501.8   20876.0   98392.2
   42495.0     132.9     507.2   21231.1  100080.8
   42995.0     134.3     512.6   21586.2  101769.4
   43495.0     135.6     518.0   21941.3  103457.9
   43995.0     137.0     523.5   22296.4  105146.5
   44495.0     138.3     528.9   22651.5  106835.1
   44995.0     139.7     534.3   23006.6  108523.7
   45495.0     141.0     539.8   23361.7  110212.2
   45995.0     142.4     545.2   23716.8  111900.8
   46495.0     143.7     550.6   24071.9  113589.4
   46995.0     145.1     556.1   24427.0  115278.0
   47495.0     146.5     561.5   24782.1  116966.6
   47995.0     147.8     566.9   25137.2  118655.1
   48495.0     149.2     572.4   25492.3  120343.7
   48995.0     150.5     577.8   25847.5  122032.3
   49495.0     151.9     583.2   26202.6  123720.9
   49995.0     153.2     588.7   26557.7  125409.4
   50495.0     154.6     594.1   26912.8  127098.0
   50995.0     155.9     599.5   27267.9  128786.6
   51495.0     157.3     605.0   27623.0  130475.2
   51995.0     158.6     610.4   27978.1  132163.8
   52495.0     160.0     615.8   28333.2  133852.3
   52995.0     161.3     621.3   28688.3  135540.9
   53495.0     162.7     626.7   29043.4  137229.5
   53995.0     164.0     632.1   29398.5  138918.1
   54495.0     165.4     637.6   29753.6  140606.6
   54995.0     166.7     643.0   30108.7  142295.2
   55495.0     168.1     648.4   30463.8  143983.8
   55995.0     169.4     653.8   30818.9  145672.4
   56495.0     170.8     659.3   31174.0  147360.9
   56995.0     172.1     664.7   31529.1  149049.5
   57495.0     173.5     670.1   31884.2  150738.1
   57995.0     174.8     675.6   32239.3  152426.7
   58495.0     176.2     681.0   32594.4  154115.3
