# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Al
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   10995.0     110.5     161.6    7332.9   14175.5
   11495.0     115.0     168.0    7928.5   15304.8
   11995.0     119.4     174.3    8544.6   16473.0
   12495.0     123.8     180.5    9181.1   17679.2
   12995.0     128.2     186.8    9837.8   18923.8
   13495.0     132.6     193.0   10514.6   20206.6
   13995.0     137.0     199.2   11211.2   21527.3
   14495.0     141.4     205.4   11927.5   22885.4
   14995.0     145.7     211.5   12663.4   24281.2
   15495.0     150.0     217.6   13418.6   25714.3
   15995.0     154.4     223.7   14193.1   27184.6
   16495.0     158.7     229.8   14986.7   28691.8
   16995.0     163.0     235.9   15799.3   30235.8
   17495.0     167.2     241.9   16630.8   31816.7
   17995.0     171.5     247.9   17480.9   33434.0
   18495.0     175.7     253.9   18349.6   35087.7
   18995.0     180.0     259.9   19236.7   36777.7
   19495.0     184.2     265.9   20142.2   38503.9
   19995.0     188.4     271.8   21065.9   40266.0
   20495.0     192.6     277.8   22007.7   42064.0
   20995.0     196.7     283.7   22967.5   43897.8
   21495.0     200.9     289.6   23945.1   45767.3
   21995.0     205.0     295.5   24940.5   47672.2
   22495.0     209.2     301.4   25953.5   49612.6
   22995.0     213.3     307.3   26984.0   51588.4
   23495.0     217.4     313.1   28032.0   53599.4
   23995.0     221.5     318.9   29097.4   55645.4
   24495.0     225.5     324.8   30179.9   57726.6
   24995.0     229.6     330.6   31279.6   59842.6
   25495.0     233.6     336.4   32396.4   61993.5
   25995.0     237.7     342.2   33530.0   64179.1
   26495.0     241.7     348.0   34680.6   66399.4
   26995.0     245.7     353.7   35847.9   68654.2
   27495.0     249.7     359.5   37031.8   70943.5
   27995.0     253.7     365.2   38232.4   73267.2
   28495.0     257.7     371.0   39449.4   75625.2
   28995.0     261.6     376.7   40682.8   78017.5
   29495.0     265.6     382.4   41932.6   80443.9
   29995.0     269.5     388.1   43198.5   82904.4
   30495.0     273.4     393.8   44471.0   85378.5
   30995.0     277.3     399.5   45743.4   87852.6
   31495.0     281.3     405.2   47015.9   90326.7
   31995.0     285.2     410.9   48288.4   92800.8
   32495.0     289.1     416.6   49560.8   95274.9
   32995.0     293.0     422.3   50833.3   97749.0
   33495.0     297.0     428.0   52105.7  100223.1
   33995.0     300.9     433.7   53378.2  102697.2
   34495.0     304.8     439.4   54650.6  105171.2
   34995.0     308.7     445.1   55923.1  107645.3
   35495.0     312.7     450.8   57195.5  110119.4
   35995.0     316.6     456.5   58468.0  112593.5
   36495.0     320.5     462.2   59740.4  115067.6
   36995.0     324.4     467.9   61012.9  117541.7
   37495.0     328.3     473.6   62285.3  120015.8
   37995.0     332.3     479.3   63557.8  122489.9
   38495.0     336.2     485.0   64830.2  124964.0
   38995.0     340.1     490.7   66102.7  127438.1
   39495.0     344.0     496.4   67375.1  129912.2
   39995.0     348.0     502.1   68647.6  132386.3
   40495.0     351.9     507.8   69920.1  134860.4
   40995.0     355.8     513.5   71192.5  137334.5
   41495.0     359.7     519.2   72465.0  139808.6
   41995.0     363.7     524.9   73737.4  142282.7
   42495.0     367.6     530.6   75009.9  144756.8
   42995.0     371.5     536.3   76282.3  147230.9
   43495.0     375.4     542.0   77554.8  149705.0
   43995.0     379.4     547.7   78827.2  152179.1
   44495.0     383.3     553.4   80099.7  154653.2
   44995.0     387.2     559.1   81372.1  157127.3
   45495.0     391.1     564.8   82644.6  159601.3
   45995.0     395.1     570.5   83917.0  162075.4
   46495.0     399.0     576.2   85189.5  164549.5
   46995.0     402.9     581.9   86461.9  167023.6
   47495.0     406.8     587.6   87734.4  169497.7
   47995.0     410.8     593.4   89006.9  171971.8
   48495.0     414.7     599.1   90279.3  174445.9
   48995.0     418.6     604.8   91551.8  176920.0
   49495.0     422.5     610.5   92824.2  179394.1
   49995.0     426.5     616.2   94096.7  181868.2
   50495.0     430.4     621.9   95369.1  184342.3
   50995.0     434.3     627.6   96641.6  186816.4
   51495.0     438.2     633.3   97914.0  189290.5
   51995.0     442.2     639.0   99186.5  191764.6
   52495.0     446.1     644.7  100458.9  194238.7
   52995.0     450.0     650.4  101731.4  196712.8
   53495.0     453.9     656.1  103003.8  199186.9
   53995.0     457.8     661.8  104276.3  201661.0
   54495.0     461.8     667.5  105548.7  204135.1
   54995.0     465.7     673.2  106821.2  206609.2
   55495.0     469.6     678.9  108093.7  209083.3
   55995.0     473.5     684.6  109366.1  211557.4
   56495.0     477.5     690.3  110638.6  214031.5
   56995.0     481.4     696.0  111911.0  216505.5
   57495.0     485.3     701.7  113183.5  218979.6
   57995.0     489.2     707.4  114455.9  221453.7
   58495.0     493.2     713.1  115728.4  223927.8
   58995.0     497.1     718.8  117000.8  226401.9
   59495.0     501.0     724.5  118273.3  228876.0
   59995.0     504.9     730.2  119545.7  231350.1
   60495.0     508.9     735.9  120818.2  233824.2
   60995.0     512.8     741.6  122090.6  236298.3
   61495.0     516.7     747.3  123363.1  238772.4
   61995.0     520.6     753.0  124635.5  241246.5
   62495.0     524.6     758.7  125908.0  243720.6
   62995.0     528.5     764.4  127180.4  246194.7
   63495.0     532.4     770.1  128452.9  248668.8
   63995.0     536.3     775.8  129725.4  251142.9
   64495.0     540.3     781.5  130997.8  253617.0
   64995.0     544.2     787.2  132270.3  256091.1
   65495.0     548.1     792.9  133542.7  258565.2
   65995.0     552.0     798.6  134815.2  261039.3
   66495.0     556.0     804.3  136087.6  263513.4
   66995.0     559.9     810.0  137360.1  265987.5
   67495.0     563.8     815.7  138632.5  268461.6
   67995.0     567.7     821.4  139905.0  270935.6
   68495.0     571.7     827.1  141177.4  273409.7
   68995.0     575.6     832.8  142449.9  275883.8
   69495.0     579.5     838.5  143722.3  278357.9
   69995.0     583.4     844.2  144994.8  280832.0
   70495.0     587.3     849.9  146267.2  283306.1
   70995.0     591.3     855.6  147539.7  285780.2
   71495.0     595.2     861.3  148812.2  288254.3
   71995.0     599.1     867.0  150084.6  290728.4
   72495.0     603.0     872.7  151357.1  293202.5
   72995.0     607.0     878.4  152629.5  295676.6
   73495.0     610.9     884.1  153902.0  298150.7
   73995.0     614.8     889.8  155174.4  300624.8
   74495.0     618.7     895.5  156446.9  303098.9
   74995.0     622.7     901.2  157719.3  305573.0
   75495.0     626.6     906.9  158991.8  308047.1
   75995.0     630.5     912.6  160264.2  310521.2
   76495.0     634.4     918.3  161536.7  312995.3
   76995.0     638.4     924.0  162809.1  315469.4
   77495.0     642.3     929.7  164081.6  317943.5
   77995.0     646.2     935.4  165354.0  320417.6
   78495.0     650.1     941.1  166626.5  322891.7
   78995.0     654.1     946.8  167899.0  325365.8
   79495.0     658.0     952.5  169171.4  327839.8
   79995.0     661.9     958.2  170443.9  330313.9
   80495.0     665.8     963.9  171716.3  332788.0
   80995.0     669.8     969.6  172988.8  335262.1
   81495.0     673.7     975.3  174261.2  337736.2
   81995.0     677.6     981.0  175533.7  340210.3
   82495.0     681.5     986.7  176806.1  342684.4
   82995.0     685.5     992.4  178078.6  345158.5
   83495.0     689.4     998.1  179351.0  347632.6
   83995.0     693.3    1003.8  180623.5  350106.7
   84495.0     697.2    1009.5  181895.9  352580.8
   84995.0     701.2    1015.2  183168.4  355054.9
   85495.0     705.1    1020.9  184440.8  357529.0
   85995.0     709.0    1026.6  185713.3  360003.1
   86495.0     712.9    1032.3  186985.7  362477.2
   86995.0     716.8    1038.0  188258.2  364951.3
   87495.0     720.8    1043.7  189530.7  367425.4
   87995.0     724.7    1049.4  190803.1  369899.5
   88495.0     728.6    1055.1  192075.6  372373.6
   88995.0     732.5    1060.8  193348.0  374847.7
   89495.0     736.5    1066.5  194620.5  377321.8
   89995.0     740.4    1072.2  195892.9  379795.9
   90495.0     744.3    1077.9  197165.4  382269.9
   90995.0     748.2    1083.6  198437.8  384744.0
   91495.0     752.2    1089.3  199710.3  387218.1
   91995.0     756.1    1095.0  200982.7  389692.2
   92495.0     760.0    1100.7  202255.2  392166.3
   92995.0     763.9    1106.4  203527.6  394640.4
   93495.0     767.9    1112.1  204800.1  397114.5
   93995.0     771.8    1117.8  206072.5  399588.6
   94495.0     775.7    1123.5  207345.0  402062.7
   94995.0     779.6    1129.2  208617.5  404536.8
   95495.0     783.6    1134.9  209889.9  407010.9
   95995.0     787.5    1140.6  211162.4  409485.0
   96495.0     791.4    1146.4  212434.8  411959.1
   96995.0     795.3    1152.1  213707.3  414433.2
   97495.0     799.3    1157.8  214979.7  416907.3
   97995.0     803.2    1163.5  216252.2  419381.4
   98495.0     807.1    1169.2  217524.6  421855.5
   98995.0     811.0    1174.9  218797.1  424329.6
   99495.0     815.0    1180.6  220069.5  426803.7
