# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ni
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   36495.0      71.1     295.1    9346.7   41353.3
   36995.0      71.9     298.7    9540.1   42231.9
   37495.0      72.7     302.3    9733.6   43110.5
   37995.0      73.5     305.9    9927.1   43989.1
   38495.0      74.3     309.5   10120.5   44867.8
   38995.0      75.1     313.1   10314.0   45746.4
   39495.0      75.9     316.7   10507.5   46625.0
   39995.0      76.7     320.3   10700.9   47503.6
   40495.0      77.5     323.9   10894.4   48382.2
   40995.0      78.3     327.5   11087.8   49260.9
   41495.0      79.1     331.1   11281.3   50139.5
   41995.0      79.9     334.7   11474.8   51018.1
   42495.0      80.7     338.3   11668.2   51896.7
   42995.0      81.5     341.9   11861.7   52775.3
   43495.0      82.3     345.5   12055.2   53653.9
   43995.0      83.1     349.1   12248.6   54532.6
   44495.0      83.9     352.7   12442.1   55411.2
   44995.0      84.7     356.3   12635.6   56289.8
   45495.0      85.5     359.9   12829.0   57168.4
   45995.0      86.3     363.5   13022.5   58047.0
   46495.0      87.1     367.1   13215.9   58925.7
   46995.0      87.9     370.7   13409.4   59804.3
   47495.0      88.7     374.3   13602.9   60682.9
   47995.0      89.5     377.9   13796.3   61561.5
   48495.0      90.3     381.5   13989.8   62440.1
   48995.0      91.1     385.1   14183.3   63318.7
   49495.0      91.9     388.8   14376.7   64197.4
   49995.0      92.7     392.4   14570.2   65076.0
   50495.0      93.5     396.0   14763.6   65954.6
   50995.0      94.2     399.6   14957.1   66833.2
   51495.0      95.0     403.2   15150.6   67711.8
   51995.0      95.8     406.8   15344.0   68590.5
   52495.0      96.6     410.4   15537.5   69469.1
   52995.0      97.4     414.0   15731.0   70347.7
   53495.0      98.2     417.6   15924.4   71226.3
   53995.0      99.0     421.2   16117.9   72104.9
   54495.0      99.8     424.8   16311.3   72983.6
   54995.0     100.6     428.4   16504.8   73862.2
   55495.0     101.4     432.0   16698.3   74740.8
   55995.0     102.2     435.6   16891.7   75619.4
   56495.0     103.0     439.2   17085.2   76498.0
   56995.0     103.8     442.8   17278.7   77376.6
   57495.0     104.6     446.4   17472.1   78255.3
   57995.0     105.4     450.0   17665.6   79133.9
   58495.0     106.2     453.6   17859.1   80012.5
   58995.0     107.0     457.2   18052.5   80891.1
   59495.0     107.8     460.8   18246.0   81769.7
   59995.0     108.6     464.4   18439.4   82648.4
   60495.0     109.4     468.0   18632.9   83527.0
   60995.0     110.2     471.6   18826.4   84405.6
   61495.0     111.0     475.2   19019.8   85284.2
   61995.0     111.8     478.8   19213.3   86162.8
   62495.0     112.6     482.4   19406.8   87041.4
   62995.0     113.4     486.0   19600.2   87920.1
   63495.0     114.2     489.6   19793.7   88798.7
   63995.0     115.0     493.2   19987.1   89677.3
   64495.0     115.8     496.8   20180.6   90555.9
   64995.0     116.6     500.4   20374.1   91434.5
   65495.0     117.4     504.0   20567.5   92313.2
