# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ag
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   65495.0      96.0     472.6   12604.6   81256.5
   65995.0      96.6     476.0   12720.9   82028.5
   66495.0      97.2     479.3   12837.3   82800.5
   66995.0      97.8     482.7   12953.6   83572.5
   67495.0      98.4     486.1   13070.0   84344.4
   67995.0      99.1     489.5   13186.3   85116.4
   68495.0      99.7     492.8   13302.6   85888.4
   68995.0     100.3     496.2   13419.0   86660.4
   69495.0     100.9     499.6   13535.3   87432.4
   69995.0     101.5     503.0   13651.7   88204.3
   70495.0     102.1     506.3   13768.0   88976.3
   70995.0     102.7     509.7   13884.4   89748.3
   71495.0     103.3     513.1   14000.7   90520.3
   71995.0     103.9     516.5   14117.1   91292.2
   72495.0     104.5     519.8   14233.4   92064.2
   72995.0     105.1     523.2   14349.7   92836.2
   73495.0     105.7     526.6   14466.1   93608.2
   73995.0     106.4     530.0   14582.4   94380.1
   74495.0     107.0     533.3   14698.8   95152.1
   74995.0     107.6     536.7   14815.1   95924.1
   75495.0     108.2     540.1   14931.5   96696.1
   75995.0     108.8     543.5   15047.8   97468.1
   76495.0     109.4     546.8   15164.1   98240.0
   76995.0     110.0     550.2   15280.5   99012.0
   77495.0     110.6     553.6   15396.8   99784.0
   77995.0     111.2     557.0   15513.2  100556.0
   78495.0     111.8     560.3   15629.5  101327.9
   78995.0     112.4     563.7   15745.9  102099.9
   79495.0     113.0     567.1   15862.2  102871.9
   79995.0     113.7     570.5   15978.6  103643.9
   80495.0     114.3     573.8   16094.9  104415.9
   80995.0     114.9     577.2   16211.2  105187.8
   81495.0     115.5     580.6   16327.6  105959.8
   81995.0     116.1     584.0   16443.9  106731.8
   82495.0     116.7     587.3   16560.3  107503.8
   82995.0     117.3     590.7   16676.6  108275.7
   83495.0     117.9     594.1   16793.0  109047.7
   83995.0     118.5     597.5   16909.3  109819.7
   84495.0     119.1     600.9   17025.6  110591.7
   84995.0     119.7     604.2   17142.0  111363.6
   85495.0     120.3     607.6   17258.3  112135.6
   85995.0     120.9     611.0   17374.7  112907.6
   86495.0     121.6     614.4   17491.0  113679.6
   86995.0     122.2     617.7   17607.4  114451.6
   87495.0     122.8     621.1   17723.7  115223.5
   87995.0     123.4     624.5   17840.0  115995.5
   88495.0     124.0     627.9   17956.4  116767.5
   88995.0     124.6     631.2   18072.7  117539.5
   89495.0     125.2     634.6   18189.1  118311.4
   89995.0     125.8     638.0   18305.4  119083.4
   90495.0     126.4     641.4   18421.8  119855.4
   90995.0     127.0     644.7   18538.1  120627.4
   91495.0     127.6     648.1   18654.5  121399.3
   91995.0     128.2     651.5   18770.8  122171.3
   92495.0     128.9     654.9   18887.1  122943.3
   92995.0     129.5     658.2   19003.5  123715.3
   93495.0     130.1     661.6   19119.8  124487.3
   93995.0     130.7     665.0   19236.2  125259.2
   94495.0     131.3     668.4   19352.5  126031.2
   94995.0     131.9     671.7   19468.9  126803.2
   95495.0     132.5     675.1   19585.2  127575.2
   95995.0     133.1     678.5   19701.5  128347.1
   96495.0     133.7     681.9   19817.9  129119.1
   96995.0     134.3     685.2   19934.2  129891.1
   97495.0     134.9     688.6   20050.6  130663.1
   97995.0     135.5     692.0   20166.9  131435.1
   98495.0     136.2     695.4   20283.3  132207.0
   98995.0     136.8     698.7   20399.6  132979.0
   99495.0     137.4     702.1   20516.0  133751.0
