# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Nb
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   54995.0     100.9     539.9   13398.4   93025.2
   55495.0     101.7     544.4   13552.9   94125.7
   55995.0     102.4     549.0   13707.4   95226.2
   56495.0     103.2     553.5   13861.8   96326.7
   56995.0     103.9     558.1   14016.3   97427.2
   57495.0     104.7     562.6   14170.8   98527.7
   57995.0     105.4     567.2   14325.3   99628.3
   58495.0     106.2     571.7   14479.8  100728.8
   58995.0     106.9     576.2   14634.3  101829.3
   59495.0     107.7     580.8   14788.8  102929.8
   59995.0     108.5     585.3   14943.2  104030.3
   60495.0     109.2     589.9   15097.7  105130.8
   60995.0     110.0     594.4   15252.2  106231.4
   61495.0     110.7     599.0   15406.7  107331.9
   61995.0     111.5     603.5   15561.2  108432.4
   62495.0     112.2     608.0   15715.7  109532.9
   62995.0     113.0     612.6   15870.1  110633.4
   63495.0     113.7     617.1   16024.6  111733.9
   63995.0     114.5     621.7   16179.1  112834.5
   64495.0     115.3     626.2   16333.6  113935.0
   64995.0     116.0     630.8   16488.1  115035.5
   65495.0     116.8     635.3   16642.6  116136.0
   65995.0     117.5     639.9   16797.1  117236.5
   66495.0     118.3     644.4   16951.5  118337.0
   66995.0     119.0     648.9   17106.0  119437.6
   67495.0     119.8     653.5   17260.5  120538.1
   67995.0     120.5     658.0   17415.0  121638.6
   68495.0     121.3     662.6   17569.5  122739.1
   68995.0     122.0     667.1   17724.0  123839.6
   69495.0     122.8     671.7   17878.4  124940.1
   69995.0     123.6     676.2   18032.9  126040.7
   70495.0     124.3     680.8   18187.4  127141.2
   70995.0     125.1     685.3   18341.9  128241.7
   71495.0     125.8     689.8   18496.4  129342.2
   71995.0     126.6     694.4   18650.9  130442.7
   72495.0     127.3     698.9   18805.3  131543.2
   72995.0     128.1     703.5   18959.8  132643.8
   73495.0     128.8     708.0   19114.3  133744.3
   73995.0     129.6     712.6   19268.8  134844.8
   74495.0     130.3     717.1   19423.3  135945.3
   74995.0     131.1     721.7   19577.8  137045.8
   75495.0     131.9     726.2   19732.3  138146.3
   75995.0     132.6     730.7   19886.7  139246.9
   76495.0     133.4     735.3   20041.2  140347.4
   76995.0     134.1     739.8   20195.7  141447.9
   77495.0     134.9     744.4   20350.2  142548.4
   77995.0     135.6     748.9   20504.7  143648.9
   78495.0     136.4     753.5   20659.2  144749.4
   78995.0     137.1     758.0   20813.6  145850.0
   79495.0     137.9     762.6   20968.1  146950.5
   79995.0     138.6     767.1   21122.6  148051.0
   80495.0     139.4     771.6   21277.1  149151.5
   80995.0     140.2     776.2   21431.6  150252.0
   81495.0     140.9     780.7   21586.1  151352.5
   81995.0     141.7     785.3   21740.5  152453.1
   82495.0     142.4     789.8   21895.0  153553.6
   82995.0     143.2     794.4   22049.5  154654.1
   83495.0     143.9     798.9   22204.0  155754.6
   83995.0     144.7     803.5   22358.5  156855.1
   84495.0     145.4     808.0   22513.0  157955.6
   84995.0     146.2     812.5   22667.5  159056.2
   85495.0     146.9     817.1   22821.9  160156.7
   85995.0     147.7     821.6   22976.4  161257.2
   86495.0     148.5     826.2   23130.9  162357.7
   86995.0     149.2     830.7   23285.4  163458.2
   87495.0     150.0     835.3   23439.9  164558.7
   87995.0     150.7     839.8   23594.4  165659.3
   88495.0     151.5     844.4   23748.8  166759.8
   88995.0     152.2     848.9   23903.3  167860.3
   89495.0     153.0     853.4   24057.8  168960.8
   89995.0     153.7     858.0   24212.3  170061.3
   90495.0     154.5     862.5   24366.8  171161.8
   90995.0     155.2     867.1   24521.3  172262.4
   91495.0     156.0     871.6   24675.7  173362.9
   91995.0     156.8     876.2   24830.2  174463.4
   92495.0     157.5     880.7   24984.7  175563.9
   92995.0     158.3     885.3   25139.2  176664.4
