# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Au
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   81495.0      65.7     515.8    6606.9   76024.7
   81995.0      66.0     518.8    6653.1   76575.1
   82495.0      66.3     521.8    6699.4   77125.5
   82995.0      66.6     524.8    6745.6   77675.9
   83495.0      67.0     527.8    6791.8   78226.3
   83995.0      67.3     530.7    6838.0   78776.7
   84495.0      67.6     533.7    6884.2   79327.1
   84995.0      67.9     536.7    6930.4   79877.5
   85495.0      68.2     539.7    6976.6   80427.9
   85995.0      68.6     542.7    7022.9   80978.2
   86495.0      68.9     545.7    7069.1   81528.6
   86995.0      69.2     548.7    7115.3   82079.0
   87495.0      69.5     551.7    7161.5   82629.4
   87995.0      69.9     554.7    7207.7   83179.8
   88495.0      70.2     557.7    7253.9   83730.2
   88995.0      70.5     560.7    7300.1   84280.6
   89495.0      70.8     563.7    7346.4   84831.0
   89995.0      71.1     566.7    7392.6   85381.4
   90495.0      71.5     569.7    7438.8   85931.7
   90995.0      71.8     572.7    7485.0   86482.1
   91495.0      72.1     575.7    7531.2   87032.5
   91995.0      72.4     578.6    7577.4   87582.9
   92495.0      72.8     581.6    7623.6   88133.3
   92995.0      73.1     584.6    7669.9   88683.7
   93495.0      73.4     587.6    7716.1   89234.1
   93995.0      73.7     590.6    7762.3   89784.5
   94495.0      74.0     593.6    7808.5   90334.9
   94995.0      74.4     596.6    7854.7   90885.3
   95495.0      74.7     599.6    7900.9   91435.6
   95995.0      75.0     602.6    7947.1   91986.0
   96495.0      75.3     605.6    7993.4   92536.4
   96995.0      75.7     608.6    8039.6   93086.8
   97495.0      76.0     611.6    8085.8   93637.2
   97995.0      76.3     614.6    8132.0   94187.6
   98495.0      76.6     617.6    8178.2   94738.0
   98995.0      77.0     620.6    8224.4   95288.4
   99495.0      77.3     623.5    8270.6   95838.8
