# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Be
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   69995.0    1984.1     797.9  699193.5  369747.6
   70495.0    1997.7     803.3  705352.8  373025.3
   70995.0    2011.2     808.7  711512.1  376303.0
   71495.0    2024.8     814.1  717671.3  379580.6
   71995.0    2038.3     819.5  723830.6  382858.3
   72495.0    2051.8     824.9  729989.9  386136.0
   72995.0    2065.4     830.3  736149.2  389413.6
   73495.0    2078.9     835.7  742308.5  392691.3
   73995.0    2092.5     841.1  748467.8  395969.0
   74495.0    2106.0     846.5  754627.0  399246.7
   74995.0    2119.5     851.8  760786.3  402524.3
   75495.0    2133.1     857.2  766945.6  405802.0
   75995.0    2146.6     862.6  773104.9  409079.7
   76495.0    2160.2     868.0  779264.2  412357.3
   76995.0    2173.7     873.4  785423.4  415635.0
   77495.0    2187.3     878.8  791582.7  418912.7
   77995.0    2200.8     884.2  797742.0  422190.4
   78495.0    2214.3     889.6  803901.3  425468.0
   78995.0    2227.9     895.0  810060.6  428745.7
   79495.0    2241.4     900.4  816219.9  432023.4
   79995.0    2255.0     905.8  822379.1  435301.0
   80495.0    2268.5     911.2  828538.4  438578.7
   80995.0    2282.0     916.6  834697.7  441856.4
   81495.0    2295.6     922.0  840857.0  445134.1
   81995.0    2309.1     927.4  847016.3  448411.7
   82495.0    2322.7     932.7  853175.5  451689.4
   82995.0    2336.2     938.1  859334.8  454967.1
   83495.0    2349.7     943.5  865494.1  458244.7
   83995.0    2363.3     948.9  871653.4  461522.4
   84495.0    2376.8     954.3  877812.7  464800.1
   84995.0    2390.4     959.7  883972.0  468077.8
   85495.0    2403.9     965.1  890131.2  471355.4
   85995.0    2417.5     970.5  896290.5  474633.1
   86495.0    2431.0     975.9  902449.8  477910.8
   86995.0    2444.5     981.3  908609.1  481188.4
   87495.0    2458.1     986.7  914768.4  484466.1
   87995.0    2471.6     992.1  920927.7  487743.8
   88495.0    2485.2     997.5  927086.9  491021.5
   88995.0    2498.7    1002.9  933246.2  494299.1
   89495.0    2512.2    1008.3  939405.5  497576.8
   89995.0    2525.8    1013.6  945564.8  500854.5
   90495.0    2539.3    1019.0  951724.1  504132.1
   90995.0    2552.9    1024.4  957883.3  507409.8
   91495.0    2566.4    1029.8  964042.6  510687.5
   91995.0    2579.9    1035.2  970201.9  513965.2
   92495.0    2593.5    1040.6  976361.2  517242.8
   92995.0    2607.0    1046.0  982520.5  520520.5
   93495.0    2620.6    1051.4  988679.8  523798.2
   93995.0    2634.1    1056.8  994839.0  527075.8
   94495.0    2647.7    1062.2 1000998.3  530353.5
   94995.0    2661.2    1067.6 1007157.6  533631.2
   95495.0    2674.7    1073.0 1013316.9  536908.9
   95995.0    2688.3    1078.4 1019476.2  540186.5
   96495.0    2701.8    1083.8 1025635.4  543464.2
   96995.0    2715.4    1089.2 1031794.7  546741.9
   97495.0    2728.9    1094.5 1037954.0  550019.5
   97995.0    2742.4    1099.9 1044113.3  553297.2
   98495.0    2756.0    1105.3 1050272.6  556574.9
   98995.0    2769.5    1110.7 1056431.9  559852.6
   99495.0    2783.1    1116.1 1062591.1  563130.2
