# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ta
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   43995.0      46.8     337.4    3756.3   41475.2
   44495.0      47.2     340.9    3811.9   42131.4
   44995.0      47.5     344.4    3867.5   42787.6
   45495.0      47.9     347.8    3923.2   43443.8
   45995.0      48.3     351.3    3978.8   44100.0
   46495.0      48.7     354.8    4034.4   44756.2
   46995.0      49.0     358.3    4090.0   45412.4
   47495.0      49.4     361.7    4145.7   46068.6
   47995.0      49.8     365.2    4201.3   46724.8
   48495.0      50.1     368.7    4256.9   47381.0
   48995.0      50.5     372.2    4312.5   48037.2
   49495.0      50.9     375.6    4368.2   48693.4
   49995.0      51.2     379.1    4423.8   49349.6
   50495.0      51.6     382.6    4479.4   50005.8
   50995.0      52.0     386.1    4535.0   50662.0
   51495.0      52.4     389.5    4590.7   51318.2
   51995.0      52.7     393.0    4646.3   51974.4
   52495.0      53.1     396.5    4701.9   52630.6
   52995.0      53.5     400.0    4757.5   53286.8
   53495.0      53.8     403.4    4813.2   53943.0
   53995.0      54.2     406.9    4868.8   54599.2
   54495.0      54.6     410.4    4924.4   55255.4
   54995.0      54.9     413.8    4980.0   55911.6
   55495.0      55.3     417.3    5035.7   56567.8
   55995.0      55.7     420.8    5091.3   57224.0
   56495.0      56.1     424.3    5146.9   57880.2
   56995.0      56.4     427.7    5202.5   58536.4
   57495.0      56.8     431.2    5258.2   59192.6
   57995.0      57.2     434.7    5313.8   59848.8
   58495.0      57.5     438.2    5369.4   60505.0
   58995.0      57.9     441.6    5425.0   61161.2
   59495.0      58.3     445.1    5480.7   61817.4
   59995.0      58.7     448.6    5536.3   62473.6
   60495.0      59.0     452.1    5591.9   63129.8
   60995.0      59.4     455.5    5647.5   63786.0
   61495.0      59.8     459.0    5703.2   64442.2
   61995.0      60.1     462.5    5758.8   65098.4
   62495.0      60.5     466.0    5814.4   65754.6
   62995.0      60.9     469.4    5870.0   66410.8
   63495.0      61.2     472.9    5925.7   67067.0
   63995.0      61.6     476.4    5981.3   67723.2
   64495.0      62.0     479.9    6036.9   68379.4
   64995.0      62.4     483.3    6092.5   69035.6
   65495.0      62.7     486.8    6148.2   69691.8
   65995.0      63.1     490.3    6203.8   70348.0
   66495.0      63.5     493.8    6259.4   71004.1
   66995.0      63.8     497.2    6315.0   71660.3
   67495.0      64.2     500.7    6370.7   72316.5
   67995.0      64.6     504.2    6426.3   72972.7
   68495.0      64.9     507.6    6481.9   73628.9
   68995.0      65.3     511.1    6537.5   74285.1
   69495.0      65.7     514.6    6593.2   74941.3
   69995.0      66.1     518.1    6648.8   75597.5
   70495.0      66.4     521.5    6704.4   76253.7
   70995.0      66.8     525.0    6760.0   76909.9
   71495.0      67.2     528.5    6815.7   77566.1
   71995.0      67.5     532.0    6871.3   78222.3
   72495.0      67.9     535.4    6926.9   78878.5
   72995.0      68.3     538.9    6982.5   79534.7
   73495.0      68.6     542.4    7038.2   80190.9
   73995.0      69.0     545.9    7093.8   80847.1
   74495.0      69.4     549.3    7149.4   81503.3
   74995.0      69.8     552.8    7205.0   82159.5
   75495.0      70.1     556.3    7260.7   82815.7
   75995.0      70.5     559.8    7316.3   83471.9
   76495.0      70.9     563.2    7371.9   84128.1
   76995.0      71.2     566.7    7427.5   84784.3
   77495.0      71.6     570.2    7483.2   85440.5
   77995.0      72.0     573.7    7538.8   86096.7
   78495.0      72.3     577.1    7594.4   86752.9
   78995.0      72.7     580.6    7650.0   87409.1
   79495.0      73.1     584.1    7705.7   88065.3
   79995.0      73.5     587.6    7761.3   88721.5
   80495.0      73.8     591.0    7816.9   89377.7
   80995.0      74.2     594.5    7872.5   90033.9
   81495.0      74.6     598.0    7928.2   90690.1
   81995.0      74.9     601.4    7983.8   91346.3
   82495.0      75.3     604.9    8039.4   92002.5
   82995.0      75.7     608.4    8095.1   92658.7
   83495.0      76.0     611.9    8150.7   93314.9
   83995.0      76.4     615.3    8206.3   93971.1
   84495.0      76.8     618.8    8261.9   94627.3
   84995.0      77.2     622.3    8317.6   95283.5
   85495.0      77.5     625.8    8373.2   95939.7
